epoch,train_loss,train_acc,val_loss,val_acc,lr,time
1,2.7741697826138707,0.19883357766588056,2.4942152185650746,0.25539522410930915,0.003633534722941957,26.44191575050354
2,2.035891427464327,0.35333673274268595,1.7693621630322172,0.4238283744093985,0.003633534722941957,50.87269115447998
3,1.587304589108456,0.4696921409905029,1.2793116179360176,0.584471970374154,0.003633534722941957,74.86451983451843
4,1.2707356812507322,0.575148193001466,1.0074877636884154,0.6568765164091431,0.003633534722941957,98.87423920631409
5,0.938835049467277,0.6862132704442603,0.7415364453457977,0.7511173541054782,0.003633534722941957,123.05469226837158
6,0.7112999121206228,0.7638472815348333,0.47083202477479374,0.8498276082237262,0.003633534722941957,146.37738299369812
7,0.551905282285779,0.8167505895850596,0.4268254248168243,0.8537862341974205,0.003633534722941957,169.96231317520142
8,0.4515679157694315,0.8514245649818344,0.49295357825305175,0.8291405950708721,0.003633534722941957,194.3408432006836
9,0.37843471526552536,0.8772706992160112,0.27575685905799024,0.9093346954411953,0.003633534722941957,218.43265175819397
10,0.31598889957563747,0.8940977755115048,0.3091749223868458,0.8980973055803857,0.003633534722941957,242.62125253677368
11,0.28048167625936393,0.9063993881063165,0.18304710781463124,0.9421529817392414,0.003633534722941957,266.70924830436707
12,0.2503037008502772,0.9168207024029574,0.14828525386372984,0.9528795811518325,0.003633534722941957,290.4623794555664
13,0.217442660714603,0.9291223149977691,0.15510028071292178,0.9499425360745753,0.003633534722941957,314.29846119880676
14,0.20109515742822817,0.9336477786984512,0.13555162178040647,0.9574766951858,0.003633534722941957,337.9151999950409
15,0.17673093590649616,0.9399260628465804,0.13732306927046758,0.9596475545907291,0.003633534722941957,362.39129090309143
16,0.10283138114878032,0.9674931480655237,0.056497264329998194,0.9817392414761844,0.00036335347229419574,388.0382630825043
17,0.08859450992229329,0.9707757027216521,0.053639269852778865,0.9831439152087856,0.00036335347229419574,413.93817377090454
18,0.08218586986516552,0.9739945184524189,0.05366841671783693,0.9835270080449495,0.00036335347229419574,439.93016171455383
19,0.0802570279250505,0.9745681687806743,0.04798246583381453,0.9851870770016601,0.00036335347229419574,465.9853913784027
20,0.0766841073140746,0.9760660335266748,0.04302905609726201,0.9865917507342613,0.00036335347229419574,492.1765775680542
21,0.07366233736094269,0.9778825928994838,0.047051331678698204,0.9848039841654961,0.00036335347229419574,518.5867068767548
22,0.0692776736372804,0.9778825928994838,0.038358374247401184,0.9888903077512451,0.00036335347229419574,544.8463449478149
23,0.06936013965942077,0.9777869845114411,0.03750931029332135,0.9887626101391904,0.00036335347229419574,570.6938426494598
24,0.06687870477978894,0.978711198929186,0.03675638106224654,0.989656493423573,0.00036335347229419574,596.5370101928711
25,0.06459226620039442,0.9803684109885907,0.0340685841176148,0.990039586259737,0.00036335347229419574,621.8780601024628
26,0.06362675778452392,0.9794760660335267,0.0354892405499769,0.990039586259737,0.00036335347229419574,647.1553280353546
27,0.059098378671274425,0.981228886480974,0.03328862652103968,0.9901672838717916,0.00036335347229419574,672.2227764129639
28,0.05982721315202829,0.9814201032570591,0.03232321503322775,0.9915719576043928,0.00036335347229419574,697.0300877094269
29,0.05807906355281672,0.9820256230479955,0.032869754948145105,0.9902949814838462,0.00036335347229419574,721.8722505569458
30,0.055317347281716875,0.9822805787494423,0.03346270880707216,0.9905503767079555,0.00036335347229419574,746.7886626720428
